,author,content,description,medium,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
148,MSNBC,News & Politics,"Republicans appear ready to move on with the Kavanaugh nomination whether his accuser, Christine Blasey Ford, testifies or not. We discuss the latest with Robert Costa, Kimberly Atkins, & Mimi Rocah.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

GOP Ready For Brett Kavanaugh Vote Whether His Accuser Testifies Or Not | The 11th Hour | MSNBC",video,2018-09-20 04:52:06,msnbcleanforward,MSNBC,GOP Ready For Brett Kavanaugh Vote Whether His Accuser Testifies Or Not | The 11th Hour | MSNBC,https://www.youtube.com/watch?v=CRNRLSfWu7Y,http://i.ytimg.com/vi/CRNRLSfWu7Y/default.jpg,0.9657843016453226,15,0.7494257578193445,0.47061065262855695,0.010625454933990142,4,2
149,MSNBC,News & Politics,"Republicans appear ready to move on with the Kavanaugh nomination whether his accuser, Christine Blasey Ford, testifies or not. We discuss the latest with Robert Costa, Kimberly Atkins, & Mimi Rocah.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

GOP Ready For Brett Kavanaugh Vote Whether His Accuser Testifies Or Not | The 11th Hour | MSNBC",video,2018-09-20 04:52:06,msnbcleanforward,MSNBC,GOP Ready For Brett Kavanaugh Vote Whether His Accuser Testifies Or Not | The 11th Hour | MSNBC,https://www.youtube.com/watch?v=CRNRLSfWu7Y,http://i.ytimg.com/vi/CRNRLSfWu7Y/default.jpg,0.23487208626195222,5,0.06006068570326417,0.7707004054381011,0.39268674738103326,8,1
150,Full Frontal with Samantha Bee,Entertainment,"This week we learned that Brett Kavanaugh's history of policing women's bodies is possibly longer and even more lurid than we imagined. Enjoy your lifetime gig, Brett! You probably have a lot in common with at least one of your coworkers.

Watch Full Frontal with Samantha Bee all new Wednesdays at 10:30/ 9:30c on TBS!",video,2018-09-20 06:00:03,UC18vz5hUUqxbGvym9ghtX_w,Full Frontal with Samantha Bee,"Brett Kavanaugh: No More Nineties Reboots, Please  | September 19, 2018 Act 1 | Full Frontal on TBS",https://www.youtube.com/watch?v=sd-474FqLO4,http://i.ytimg.com/vi/sd-474FqLO4/default.jpg,0.5641015337677899,11,0.5004249819398093,0.9630407881879831,0.5253371953899615,9,3
151,Full Frontal with Samantha Bee,Entertainment,"This week we learned that Brett Kavanaugh's history of policing women's bodies is possibly longer and even more lurid than we imagined. Enjoy your lifetime gig, Brett! You probably have a lot in common with at least one of your coworkers.

Watch Full Frontal with Samantha Bee all new Wednesdays at 10:30/ 9:30c on TBS!",video,2018-09-20 06:00:03,UC18vz5hUUqxbGvym9ghtX_w,Full Frontal with Samantha Bee,"Brett Kavanaugh: No More Nineties Reboots, Please  | September 19, 2018 Act 1 | Full Frontal on TBS",https://www.youtube.com/watch?v=sd-474FqLO4,http://i.ytimg.com/vi/sd-474FqLO4/default.jpg,0.8313164576507142,19,0.3455386247886918,0.8546099012646206,0.39904697884970397,6,1
152,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t124928465/,audio,0.8495918389192637,4,0.8597374520340942,0.9566403316169545,0.00042681096736074675,3,1
153,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t123005946/,audio,0.40017500247870996,1,0.8487498399726761,0.9771281469801852,0.5550096615548824,4,1
154,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t122982198/,audio,0.20844686252536337,19,0.363554858262096,0.6754679126087381,0.7324655588927561,2,2
155,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t123106458/,audio,0.9209156771529523,9,0.2581156337220366,0.48388762215351877,0.1364774380206032,9,1
156,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t122989462/,audio,0.8025804807848702,4,0.7204990613348807,0.8861182059764764,0.9503941750056086,7,1
157,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t122989412/,audio,0.023304452909634232,9,0.14628200759372978,0.23832411643832518,0.6041477098841689,8,2
158,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t123010214/,audio,0.5055438003347391,16,0.9606017180699371,0.045185232015089394,0.6957221055734109,1,2
159,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t124512723/,audio,0.7417855750539541,8,0.2775303719271549,0.9315930435832454,0.115431943710813,3,1
160,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t122988272/,audio,0.32385598362030654,6,0.1020211477949653,0.4312834801896097,0.86995828904588,8,1
161,audio,audio,audio,audio,audio,audio,audio,audio,https://tunein.com/embed/player/t122988257/,audio,0.33702747004938505,17,0.38851354822379525,0.018997247486923552,0.5477159021360452,9,2
